opportunity_id,sales_agent,manager,regional_office,product,account,sector,office_location,engage_date,close_date,deal_stage,deal_value_proposed,close_value,revenue,employees,sales_cycle_days,is_won,is_closed,close_year_quarter
SYN037745,Marty Vinning,Melvin Marxen,Central,GTX Basic,Account_0076,entertainment,Australia,2024-12-14,2025-02-12,Lost,2895.5,0.0,102126.17,750,60.0,0,1,2025Q1
SYN037746,Jonathan Marconi,Rocco Neubert,Central,GTK 500,Account_0377,finance,Germany,2023-01-13,2023-04-30,Lost,4654.73,0.0,139800.69,2165,107.0,0,1,2023Q2
SYN037747,Boris Purl,Melvin Marxen,Central,GTK Pro,Account_0426,medical,United Kingdom,2025-02-11,2025-05-17,Won,4428.5,3925.18,128942.58,1775,95.0,1,1,2025Q2
SYN037748,Corliss Hillebrand,Dustin Brinkmann,East,MG Advanced,Account_0303,telecommunications,Canada,2024-12-20,2025-03-20,Lost,4637.04,0.0,231495.38,3913,90.0,0,1,2025Q1
SYN037749,Niesha Everman,Dustin Brinkmann,East,GTX Plus Basic,Account_0064,entertainment,Japan,2022-09-19,,Engaging,2818.59,,79798.68,122,,0,0,
SYN037750,Marty Everman,Rocco Neubert,West,GTK 500,Account_0008,retail,Canada,2024-02-09,2024-04-04,Won,3199.4,3247.56,259651.65,4140,55.0,1,1,2024Q2
SYN037751,Gaston Berthelot,Melvin Marxen,Central,MG Emperor,Account_0466,software,Canada,2024-08-02,2024-10-11,Lost,4379.8,0.0,243777.96,4508,70.0,0,1,2024Q4
SYN037752,Vernita Everman,Cara Losch,Central,MG Advanced,Account_0314,technology,Japan,2025-11-01,2026-01-19,Won,3768.01,3850.07,63950.6,312,79.0,1,1,2026Q1
SYN037753,Vernita Cordell,Cara Losch,West,MG Advanced,Account_0315,employment,Germany,2024-10-20,2024-12-15,Lost,3263.67,0.0,320000.0,5968,56.0,0,1,2024Q4
SYN037754,Kami Herrold,Cara Losch,East,GTK Pro,Account_0214,services,Japan,2025-03-20,2025-06-02,Lost,2626.95,0.0,150184.33,1760,74.0,0,1,2025Q2
SYN037755,Niesha Gauna,Dustin Brinkmann,Central,GTX Basic,Account_0359,services,Australia,2025-04-01,2025-06-14,Lost,3281.98,0.0,302338.78,5450,74.0,0,1,2025Q2
SYN037756,Niesha Everman,Dustin Brinkmann,West,GTX Plus Basic,Account_0416,marketing,Japan,2023-11-21,2024-01-22,Lost,3412.43,0.0,260488.85,4241,62.0,0,1,2024Q1
SYN037757,Vernita Everman,Cara Losch,Central,MG Emperor,Account_0191,services,Australia,2024-02-07,2024-04-26,Lost,2951.65,0.0,145595.15,2262,79.0,0,1,2024Q2
SYN037758,Wilburn Grunwald,Cara Losch,West,GTX Plus Pro,Account_0198,finance,United Kingdom,2023-04-10,2023-07-19,Won,4290.46,3779.73,86714.04,728,100.0,1,1,2023Q3
SYN037759,Niesha Hillebrand,Rosalind Dwyer,Central,MG Special,Account_0313,retail,United States,2022-10-24,2022-12-16,Won,2888.54,2810.07,294752.3,5625,53.0,1,1,2022Q4
SYN037760,Cassey Marconi,Rocco Neubert,Central,GTX Plus Basic,Account_0252,telecommunications,United States,2022-10-08,2023-01-01,Lost,4103.57,0.0,114515.67,858,85.0,0,1,2023Q1
SYN037761,Zane Sturm,Rosalind Dwyer,West,MG Emperor,Account_0163,medical,United States,2024-06-15,2024-10-15,Lost,4814.14,0.0,227267.7,4146,122.0,0,1,2024Q4
SYN037762,Zane Sturm,Rosalind Dwyer,West,GTX Plus Basic,Account_0311,medical,United Kingdom,2025-12-04,2026-03-21,Won,4550.07,4708.57,112023.59,992,107.0,1,1,2026Q1
SYN037763,Marty Marconi,Summer Sewald,Central,GTX Plus Basic,Account_0452,medical,Australia,2025-06-10,2025-09-14,Won,5093.21,4695.12,286600.91,4964,96.0,1,1,2025Q3
SYN037764,Kary Marconi,Dustin Brinkmann,West,GTK Pro,Account_0312,marketing,Germany,2022-06-21,2022-08-28,Won,3236.21,2834.09,266239.89,4939,68.0,1,1,2022Q3
SYN037765,Gaston Grunwald,Rosalind Dwyer,West,GTX Plus Basic,Account_0350,medical,Germany,2025-04-10,2025-07-28,Won,4092.23,4178.6,72192.44,116,109.0,1,1,2025Q3
SYN037766,Boris Nicholson,Rocco Neubert,West,GTK Pro,Account_0475,medical,United Kingdom,2024-08-24,2024-12-15,Lost,4654.11,0.0,111021.65,1297,113.0,0,1,2024Q4
SYN037767,Zane Everman,Dustin Brinkmann,West,GTX Plus Basic,Account_0451,marketing,Japan,2022-01-27,2022-03-26,Lost,3762.05,0.0,320000.0,5674,58.0,0,1,2022Q1
SYN037768,Niesha Hillebrand,Rosalind Dwyer,West,MG Advanced,Account_0234,software,Australia,2025-12-18,2026-03-11,Lost,3510.2,0.0,152782.55,1717,83.0,0,1,2026Q1
SYN037769,Marty Marconi,Summer Sewald,East,GTX Plus Basic,Account_0131,marketing,Japan,2024-08-01,2024-09-26,Lost,3431.37,0.0,308495.95,5435,56.0,0,1,2024Q3
SYN037770,Kami Herrold,Cara Losch,Central,GTK 500,Account_0412,technology,Germany,2023-03-12,2023-06-16,Lost,3960.42,0.0,210506.04,3340,96.0,0,1,2023Q2
SYN037771,Jonathan Everman,Melvin Marxen,East,GTX Plus Basic,Account_0279,retail,Japan,2023-10-02,,Engaging,3414.41,,308247.3,5661,,0,0,
SYN037772,Wilburn Hillebrand,Summer Sewald,Central,GTX Plus Basic,Account_0403,software,Canada,2022-07-15,2022-09-28,Won,3960.88,3690.28,217309.31,3362,75.0,1,1,2022Q3
SYN037773,Kary Marconi,Dustin Brinkmann,Central,MG Emperor,Account_0345,medical,United Kingdom,2024-07-10,2024-11-05,Lost,5139.31,0.0,225320.92,3470,118.0,0,1,2024Q4
SYN037774,Vernita Cordell,Cara Losch,Central,GTX Plus Basic,Account_0398,marketing,Australia,2023-08-20,2023-11-03,Lost,2546.06,0.0,109742.93,955,75.0,0,1,2023Q4
SYN037775,Gaston Nicholson,Summer Sewald,East,MG Advanced,Account_0411,retail,Canada,2025-07-19,2025-09-19,Won,2362.44,2212.14,148005.96,2241,62.0,1,1,2025Q3
SYN037776,Corliss Marconi,Rocco Neubert,Central,MG Special,Account_0023,telecommunications,United States,2025-09-10,2025-12-10,Lost,4093.11,0.0,104724.89,608,91.0,0,1,2025Q4
SYN037777,Jonathan Hendon,Rosalind Dwyer,West,GTX Plus Pro,Account_0170,retail,United Kingdom,2022-05-23,2022-08-03,Won,2825.36,2692.11,303493.01,5718,72.0,1,1,2022Q3
SYN037778,Marty Everman,Rocco Neubert,East,GTX Plus Pro,Account_0229,entertainment,United States,2023-09-23,2023-11-25,Won,2642.47,2548.14,97841.76,565,63.0,1,1,2023Q4
SYN037779,Kami Cordell,Summer Sewald,West,MG Emperor,Account_0085,employment,United Kingdom,2025-07-02,2025-09-02,Won,2008.69,2027.7,68242.83,227,62.0,1,1,2025Q3
SYN037780,Kary Marconi,Dustin Brinkmann,West,GTK 500,Account_0370,entertainment,Japan,2023-04-26,2023-07-07,Won,3347.58,3480.37,205594.09,2921,72.0,1,1,2023Q3
SYN037781,Gaston Nicholson,Summer Sewald,Central,GTX Plus Pro,Account_0441,retail,Japan,2024-06-19,2024-08-29,Lost,2264.47,0.0,67687.53,548,71.0,0,1,2024Q3
SYN037782,Marty Marconi,Summer Sewald,Central,MG Advanced,Account_0224,marketing,Canada,2023-12-10,,Engaging,3072.39,,104203.76,989,,0,0,
SYN037783,Kary Marconi,Dustin Brinkmann,East,MG Special,Account_0222,software,Japan,2024-08-06,2024-10-31,Lost,4039.63,0.0,270776.79,4846,86.0,0,1,2024Q4
SYN037784,Kami Cordell,Summer Sewald,Central,GTX Plus Basic,Account_0281,employment,United Kingdom,2025-02-06,2025-04-13,Won,2709.54,2693.85,297291.28,5574,66.0,1,1,2025Q2
SYN037785,Boris Sturm,Cara Losch,Central,GTK 500,Account_0120,marketing,Japan,2023-04-20,,Engaging,3028.92,,253069.7,4286,,0,0,
SYN037786,Vernita Everman,Cara Losch,East,GTK 500,Account_0471,telecommunications,United Kingdom,2023-11-05,,Engaging,4343.53,,151520.51,1814,,0,0,
SYN037787,Cassey Nicholson,Melvin Marxen,East,MG Special,Account_0177,telecommunications,Australia,2025-10-15,2026-01-18,Won,4452.65,4428.64,226894.33,3743,95.0,1,1,2026Q1
SYN037788,Boris Sturm,Cara Losch,West,GTX Basic,Account_0331,services,Canada,2022-05-13,,Engaging,3241.15,,320000.0,5910,,0,0,
SYN037789,Zane Cordell,Dustin Brinkmann,East,MG Special,Account_0430,finance,Japan,2024-07-13,,Engaging,4424.17,,124459.65,1495,,0,0,
SYN037790,Corliss Marconi,Rocco Neubert,East,MG Emperor,Account_0440,technology,Germany,2024-05-22,2024-08-09,Won,3399.23,2982.4,111644.23,980,79.0,1,1,2024Q3
SYN037791,Zane Cordell,Dustin Brinkmann,Central,GTK 500,Account_0082,retail,Japan,2025-06-14,2025-08-20,Lost,3313.22,0.0,320000.0,5812,67.0,0,1,2025Q3
SYN037792,Boris Sturm,Cara Losch,Central,MG Advanced,Account_0271,medical,Japan,2024-10-26,,Engaging,4975.27,,206342.43,2909,,0,0,
SYN037793,Boris Hendon,Summer Sewald,Central,GTK Pro,Account_0265,retail,Germany,2024-05-07,2024-06-30,Lost,2364.14,0.0,88332.03,328,54.0,0,1,2024Q2
SYN037794,Niesha Hillebrand,Rosalind Dwyer,West,GTX Basic,Account_0048,entertainment,Japan,2024-04-22,2024-07-15,Lost,2671.8,0.0,82774.61,760,84.0,0,1,2024Q3
SYN037795,Cassey Nicholson,Melvin Marxen,East,GTX Basic,Account_0325,marketing,Japan,2024-11-01,2025-01-01,Lost,3516.25,0.0,294882.54,5131,61.0,0,1,2025Q1
SYN037796,Anna Herrold,Cara Losch,West,MG Advanced,Account_0340,medical,Australia,2024-11-18,2025-03-03,Lost,4530.58,0.0,108704.71,1146,105.0,0,1,2025Q1
SYN037797,Gaston Sturm,Rocco Neubert,West,GTK 500,Account_0264,retail,Canada,2023-12-26,2024-02-12,Lost,2656.1,0.0,176680.78,2602,48.0,0,1,2024Q1
SYN037798,Jonathan Hendon,Rosalind Dwyer,Central,GTK 500,Account_0256,retail,Japan,2025-03-05,2025-04-18,Lost,2594.46,0.0,214354.81,3316,44.0,0,1,2025Q2
SYN037799,Kami Cordell,Summer Sewald,Central,GTK 500,Account_0260,medical,United States,2023-02-19,2023-06-10,Lost,5024.89,0.0,251983.15,4392,111.0,0,1,2023Q2
SYN037800,Boris Nicholson,Rocco Neubert,East,GTX Basic,Account_0337,entertainment,Germany,2024-07-27,2024-09-29,Won,2978.11,2597.06,147907.23,1767,64.0,1,1,2024Q3
SYN037801,Cassey Nicholson,Melvin Marxen,West,GTX Plus Basic,Account_0179,technology,United States,2023-09-20,2023-12-01,Lost,4019.91,0.0,274419.13,4853,72.0,0,1,2023Q4
SYN037802,Niesha Everman,Dustin Brinkmann,Central,GTK 500,Account_0348,finance,Canada,2024-01-23,2024-05-05,Won,4406.77,4595.87,134586.34,1246,103.0,1,1,2024Q2
SYN037803,Gaston Nicholson,Summer Sewald,Central,GTK 500,Account_0159,finance,Germany,2023-02-14,,Engaging,4161.49,,96248.97,802,,0,0,
SYN037804,Jonathan Hendon,Rosalind Dwyer,West,GTK Pro,Account_0343,services,Canada,2025-09-27,2025-11-28,Won,2986.71,2750.42,137833.72,1452,62.0,1,1,2025Q4
SYN037805,Boris Hendon,Summer Sewald,Central,GTX Basic,Account_0496,services,Canada,2022-09-23,2022-11-24,Won,3286.8,3412.06,139094.23,2201,62.0,1,1,2022Q4
SYN037806,Gaston Purl,Melvin Marxen,East,MG Special,Account_0394,marketing,United Kingdom,2025-03-23,2025-05-13,Won,3029.76,2740.84,288067.72,4960,51.0,1,1,2025Q2
SYN037807,Marty Marconi,Summer Sewald,West,GTK 500,Account_0386,finance,Canada,2023-08-12,2023-11-20,Lost,4516.87,0.0,263423.64,4258,100.0,0,1,2023Q4
SYN037808,Kary Marconi,Dustin Brinkmann,Central,MG Emperor,Account_0456,medical,United Kingdom,2022-03-09,2022-06-11,Lost,4560.11,0.0,87754.1,993,94.0,0,1,2022Q2
SYN037809,Niesha Hillebrand,Rosalind Dwyer,West,GTK Pro,Account_0141,software,United Kingdom,2023-06-14,2023-09-03,Won,3725.75,3350.52,240481.23,4405,81.0,1,1,2023Q3
SYN037810,Wilburn Grunwald,Cara Losch,Central,GTX Basic,Account_0338,services,Australia,2024-01-04,2024-03-24,Lost,3334.63,0.0,148970.97,1689,80.0,0,1,2024Q1
SYN037811,Anna Herrold,Cara Losch,Central,GTX Plus Pro,Account_0043,services,Australia,2024-07-21,,Engaging,3279.47,,131933.4,1188,,0,0,
SYN037812,Cassey Marconi,Rocco Neubert,Central,GTX Plus Basic,Account_0243,retail,Germany,2025-05-21,2025-07-07,Won,2250.43,1999.82,147322.38,1773,47.0,1,1,2025Q3
SYN037813,Niesha Gauna,Dustin Brinkmann,East,GTK 500,Account_0463,marketing,United Kingdom,2022-03-13,2022-05-11,Lost,3326.19,0.0,264853.64,4523,59.0,0,1,2022Q2
SYN037814,Anna Herrold,Cara Losch,Central,GTK Pro,Account_0304,medical,Australia,2023-08-20,2023-11-25,Lost,5175.05,0.0,313815.88,5864,97.0,0,1,2023Q4
SYN037815,Niesha Gauna,Dustin Brinkmann,East,GTK Pro,Account_0467,employment,United States,2025-09-21,2025-11-15,Won,2993.2,2826.8,305625.27,5403,55.0,1,1,2025Q4
SYN037816,Kami Herrold,Cara Losch,East,GTK Pro,Account_0319,finance,Australia,2023-07-01,,Engaging,4524.68,,250509.62,4210,,0,0,
SYN037817,Anna Herrold,Cara Losch,East,GTX Basic,Account_0143,entertainment,United Kingdom,2024-04-05,2024-06-07,Lost,3659.86,0.0,256579.51,4227,63.0,0,1,2024Q2
SYN037818,Cassey Nicholson,Melvin Marxen,East,MG Special,Account_0127,technology,United States,2022-06-20,,Engaging,3912.16,,193693.02,2543,,0,0,
SYN037819,Jonathan Marconi,Rocco Neubert,West,MG Advanced,Account_0375,marketing,United Kingdom,2025-01-19,2025-03-21,Won,2572.23,2449.76,164717.7,2600,61.0,1,1,2025Q1
SYN037820,Boris Nicholson,Rocco Neubert,East,MG Advanced,Account_0276,telecommunications,United Kingdom,2025-08-21,2025-11-13,Won,3760.46,3812.29,144860.84,2151,84.0,1,1,2025Q4
SYN037821,Gaston Grunwald,Rosalind Dwyer,East,MG Emperor,Account_0309,software,United Kingdom,2025-01-14,2025-03-27,Won,3648.15,3294.78,149735.25,1662,72.0,1,1,2025Q1
SYN037822,Anna Herrold,Cara Losch,East,GTK Pro,Account_0416,telecommunications,Australia,2025-05-07,2025-08-15,Lost,4285.64,0.0,320000.0,5713,100.0,0,1,2025Q3
SYN037823,Boris Purl,Melvin Marxen,East,MG Advanced,Account_0284,finance,Germany,2025-05-03,2025-08-22,Lost,4798.55,0.0,130647.66,1954,111.0,0,1,2025Q3
SYN037824,Kary Marconi,Dustin Brinkmann,Central,GTK Pro,Account_0084,software,Germany,2025-06-06,2025-08-29,Won,3284.81,2995.1,51332.71,139,84.0,1,1,2025Q3
SYN037825,Gaston Grunwald,Rosalind Dwyer,Central,GTX Plus Basic,Account_0188,marketing,Japan,2024-12-16,2025-02-25,Lost,3461.96,0.0,320000.0,5693,71.0,0,1,2025Q1
SYN037826,Boris Purl,Melvin Marxen,West,GTK Pro,Account_0076,medical,Germany,2023-01-27,2023-05-18,Won,4235.5,3748.55,95411.61,1027,111.0,1,1,2023Q2
SYN037827,Marty Marconi,Summer Sewald,Central,MG Special,Account_0237,telecommunications,United Kingdom,2025-02-17,2025-05-13,Lost,3925.74,0.0,172344.71,2274,85.0,0,1,2025Q2
SYN037828,Jonathan Everman,Melvin Marxen,East,GTK 500,Account_0379,medical,Germany,2024-09-09,2024-12-29,Won,4052.69,4249.3,82324.08,466,111.0,1,1,2024Q4
SYN037829,Gaston Sturm,Rocco Neubert,Central,GTX Plus Basic,Account_0401,software,United States,2024-07-02,2024-09-27,Won,3259.5,2917.93,73808.28,211,87.0,1,1,2024Q3
SYN037830,Kami Cordell,Summer Sewald,Central,GTK 500,Account_0485,retail,Canada,2024-12-10,,Engaging,3298.85,,279034.53,5033,,0,0,
SYN037831,Corliss Marconi,Rocco Neubert,East,GTX Basic,Account_0139,entertainment,Japan,2025-08-25,2025-11-12,Won,2971.43,2898.27,178717.04,2806,79.0,1,1,2025Q4
SYN037832,Niesha Cordell,Rosalind Dwyer,West,GTK 500,Account_0289,retail,Canada,2025-12-23,2026-02-24,Lost,2905.56,0.0,260828.74,4172,63.0,0,1,2026Q1
SYN037833,Jonathan Marconi,Rocco Neubert,Central,GTX Plus Basic,Account_0308,marketing,Australia,2024-06-24,2024-08-18,Lost,2716.37,0.0,176643.49,2764,55.0,0,1,2024Q3
SYN037834,Zane Sturm,Rosalind Dwyer,West,GTK 500,Account_0153,retail,Germany,2023-03-16,2023-05-01,Won,2875.82,2699.18,235021.06,4293,46.0,1,1,2023Q2
SYN037835,Niesha Everman,Dustin Brinkmann,East,GTK Pro,Account_0495,finance,United States,2024-09-02,2024-12-11,Won,4597.87,4245.12,114894.63,1464,100.0,1,1,2024Q4
SYN037836,Wilburn Hillebrand,Summer Sewald,Central,MG Emperor,Account_0370,finance,United Kingdom,2024-03-07,2024-06-23,Lost,4597.72,0.0,149328.65,1833,108.0,0,1,2024Q2
SYN037837,Corliss Marconi,Rocco Neubert,East,GTK Pro,Account_0151,software,United States,2025-06-07,2025-08-16,Won,3634.27,3297.86,178710.6,3050,70.0,1,1,2025Q3
SYN037838,Kami Cordell,Summer Sewald,West,GTX Basic,Account_0412,marketing,United Kingdom,2024-11-07,,Engaging,3217.03,,246826.2,4478,,0,0,
SYN037839,Vernita Cordell,Cara Losch,East,GTX Basic,Account_0182,technology,Australia,2025-11-08,2026-01-22,Won,3821.39,3260.62,146011.62,1764,75.0,1,1,2026Q1
SYN037840,Wilburn Hillebrand,Summer Sewald,West,GTX Basic,Account_0066,finance,Japan,2025-08-18,2025-12-09,Lost,4575.91,0.0,107232.28,1076,113.0,0,1,2025Q4
SYN037841,Cassey Nicholson,Melvin Marxen,Central,MG Emperor,Account_0306,employment,Germany,2025-12-01,2026-01-13,Lost,2768.41,0.0,299984.36,4984,43.0,0,1,2026Q1
SYN037842,Kami Herrold,Cara Losch,East,GTK 500,Account_0217,employment,United States,2023-07-01,2023-08-16,Lost,3030.56,0.0,228368.92,3571,46.0,0,1,2023Q3
SYN037843,Jonathan Hendon,Rosalind Dwyer,East,GTX Plus Basic,Account_0418,services,Japan,2022-10-25,2022-12-29,Won,2995.7,2603.65,175220.78,2742,65.0,1,1,2022Q4
SYN037844,Jonathan Berthelot,Summer Sewald,West,MG Emperor,Account_0384,retail,United States,2025-11-12,2026-01-09,Won,2517.6,2288.62,142713.99,1733,58.0,1,1,2026Q1
SYN037845,Gaston Purl,Melvin Marxen,West,GTX Plus Basic,Account_0024,medical,United Kingdom,2022-02-08,2022-06-02,Won,4746.03,4081.81,281757.15,4559,114.0,1,1,2022Q2
SYN037846,Kami Herrold,Cara Losch,West,GTK 500,Account_0298,telecommunications,Germany,2022-01-14,2022-04-17,Lost,4302.22,0.0,240341.28,3700,93.0,0,1,2022Q2
SYN037847,Marty Everman,Rocco Neubert,East,GTX Plus Pro,Account_0260,services,United Kingdom,2025-09-27,2025-12-14,Won,3498.07,3583.22,275435.84,4569,78.0,1,1,2025Q4
SYN037848,Zane Cordell,Dustin Brinkmann,Central,GTX Plus Pro,Account_0433,medical,Canada,2022-12-23,2023-04-22,Lost,4781.23,0.0,177432.46,2587,120.0,0,1,2023Q2
SYN037849,Anna Herrold,Cara Losch,West,MG Advanced,Account_0122,marketing,United States,2025-03-08,2025-05-13,Lost,3182.18,0.0,154552.36,1849,66.0,0,1,2025Q2
SYN037850,Vernita Everman,Cara Losch,East,MG Emperor,Account_0108,entertainment,Australia,2023-01-11,2023-03-25,Lost,3652.04,0.0,320000.0,5794,73.0,0,1,2023Q1
SYN037851,Vernita Cordell,Cara Losch,East,MG Emperor,Account_0056,marketing,Japan,2024-03-01,2024-05-14,Won,3067.6,2766.4,311093.15,5824,74.0,1,1,2024Q2
SYN037852,Gaston Grunwald,Rosalind Dwyer,West,GTK Pro,Account_0472,marketing,Australia,2024-07-12,2024-09-18,Lost,2924.38,0.0,139882.46,1354,68.0,0,1,2024Q3
SYN037853,Gaston Grunwald,Rosalind Dwyer,West,MG Advanced,Account_0436,marketing,Australia,2025-06-23,2025-08-24,Won,3500.65,3160.3,300372.85,5108,62.0,1,1,2025Q3
SYN037854,Boris Hendon,Summer Sewald,East,GTK 500,Account_0293,medical,Germany,2022-04-11,2022-07-30,Won,4237.1,3693.18,54902.49,204,110.0,1,1,2022Q3
SYN037855,Niesha Hillebrand,Rosalind Dwyer,Central,GTK Pro,Account_0209,employment,Canada,2023-08-09,,Engaging,2992.95,,220661.75,3321,,0,0,
SYN037856,Corliss Marconi,Rocco Neubert,Central,GTK 500,Account_0135,finance,United Kingdom,2024-04-21,2024-07-26,Lost,4865.41,0.0,245960.21,4501,96.0,0,1,2024Q3
SYN037857,Boris Purl,Melvin Marxen,East,GTX Plus Pro,Account_0199,entertainment,United Kingdom,2024-12-13,2025-03-08,Lost,3334.97,0.0,148210.81,1740,85.0,0,1,2025Q1
SYN037858,Gaston Purl,Melvin Marxen,West,MG Advanced,Account_0359,employment,Germany,2025-04-14,2025-06-16,Lost,2642.84,0.0,320000.0,5642,63.0,0,1,2025Q2
SYN037859,Zane Everman,Dustin Brinkmann,West,MG Emperor,Account_0270,software,United States,2025-08-12,2025-11-05,Won,3810.26,3385.82,263940.9,4852,85.0,1,1,2025Q4
SYN037860,Boris Hendon,Summer Sewald,East,GTX Basic,Account_0375,employment,Japan,2023-01-23,2023-03-14,Won,2283.88,2306.68,115804.43,1417,50.0,1,1,2023Q1
SYN037861,Zane Cordell,Dustin Brinkmann,West,GTK 500,Account_0372,marketing,Japan,2024-12-19,2025-02-17,Lost,3089.57,0.0,176027.13,2240,60.0,0,1,2025Q1
SYN037862,Zane Everman,Dustin Brinkmann,Central,GTX Plus Pro,Account_0186,employment,Japan,2022-10-26,2022-12-31,Won,3094.52,3227.69,234877.2,3793,66.0,1,1,2022Q4
SYN037863,Jonathan Everman,Melvin Marxen,West,MG Emperor,Account_0450,entertainment,Canada,2024-12-09,2025-03-01,Lost,3554.09,0.0,189838.2,2850,82.0,0,1,2025Q1
SYN037864,Cassey Marconi,Rocco Neubert,Central,GTX Basic,Account_0250,technology,Australia,2024-05-24,,Engaging,3908.62,,83197.87,148,,0,0,
SYN037865,Marty Vinning,Melvin Marxen,West,GTK Pro,Account_0321,retail,United States,2025-06-20,2025-08-18,Won,2650.9,2661.23,75607.15,494,59.0,1,1,2025Q3
SYN037866,Cassey Marconi,Rocco Neubert,Central,MG Special,Account_0304,software,United States,2022-01-25,2022-03-30,Lost,4131.9,0.0,223385.31,3815,64.0,0,1,2022Q1
SYN037867,Zane Cordell,Dustin Brinkmann,Central,MG Emperor,Account_0253,telecommunications,Germany,2024-12-25,,Engaging,3724.79,,180586.94,2251,,0,0,
SYN037868,Corliss Marconi,Rocco Neubert,Central,GTX Basic,Account_0474,finance,United States,2025-11-07,2026-02-04,Lost,4569.63,0.0,252796.76,4352,89.0,0,1,2026Q1
SYN037869,Jonathan Marconi,Rocco Neubert,West,GTK 500,Account_0362,finance,Australia,2023-06-17,2023-09-25,Lost,4933.26,0.0,208259.59,3474,100.0,0,1,2023Q3
SYN037870,Vernita Cordell,Cara Losch,Central,GTK Pro,Account_0299,entertainment,Japan,2022-01-12,2022-04-08,Won,2711.18,2372.76,84538.74,652,86.0,1,1,2022Q2
SYN037871,Jonathan Berthelot,Summer Sewald,West,MG Special,Account_0122,marketing,Canada,2023-12-26,2024-03-03,Lost,3628.31,0.0,319763.2,5506,68.0,0,1,2024Q1
SYN037872,Boris Sturm,Cara Losch,Central,MG Emperor,Account_0111,software,Germany,2023-08-18,2023-11-11,Won,3405.1,3409.35,94228.88,873,85.0,1,1,2023Q4
SYN037873,Zane Sturm,Rosalind Dwyer,West,GTK Pro,Account_0173,employment,Germany,2023-11-05,,Engaging,2476.69,,169261.14,2575,,0,0,
SYN037874,Marty Vinning,Melvin Marxen,West,GTX Plus Pro,Account_0495,retail,United States,2024-03-05,2024-05-09,Lost,3290.62,0.0,312856.14,5337,65.0,0,1,2024Q2
SYN037875,Cassey Marconi,Rocco Neubert,East,GTK 500,Account_0120,entertainment,Germany,2025-12-24,2026-03-09,Lost,3881.13,0.0,288596.67,5342,75.0,0,1,2026Q1
SYN037876,Gaston Purl,Melvin Marxen,West,GTK 500,Account_0436,medical,Germany,2022-01-21,2022-04-26,Won,4274.68,3793.06,119382.12,1329,95.0,1,1,2022Q2
SYN037877,Cassey Marconi,Rocco Neubert,West,GTX Plus Pro,Account_0242,finance,Japan,2024-11-27,2025-03-03,Won,4415.93,4464.51,184338.41,2684,96.0,1,1,2025Q1
SYN037878,Gaston Grunwald,Rosalind Dwyer,East,GTK 500,Account_0158,services,Canada,2025-04-18,2025-06-28,Won,3335.42,3045.76,320000.0,5816,71.0,1,1,2025Q2
SYN037879,Boris Hendon,Summer Sewald,West,GTK Pro,Account_0103,technology,United States,2024-04-10,2024-07-12,Lost,3569.98,0.0,94973.81,982,93.0,0,1,2024Q3
SYN037880,Boris Sturm,Cara Losch,Central,GTX Plus Pro,Account_0071,entertainment,Germany,2025-06-12,2025-09-04,Won,3258.74,3374.45,122510.72,1129,84.0,1,1,2025Q3
SYN037881,Cassey Marconi,Rocco Neubert,East,MG Advanced,Account_0013,retail,United States,2022-10-05,2022-11-25,Won,2308.67,1964.76,83412.11,796,51.0,1,1,2022Q4
SYN037882,Wilburn Hillebrand,Summer Sewald,Central,MG Special,Account_0423,services,United Kingdom,2025-02-26,2025-05-07,Lost,2629.53,0.0,72824.46,277,70.0,0,1,2025Q2
SYN037883,Zane Cordell,Dustin Brinkmann,West,GTK Pro,Account_0439,software,United Kingdom,2022-02-12,2022-04-22,Won,4041.4,4100.4,248691.67,4504,69.0,1,1,2022Q2
